-1,0,-1,-1,0,0,0,0,-1,0,0,0,0,1,-1,1,0,0,0,0,-1,1,0,1,195,158,14,14,14,14,15,15,14,14,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,1.000,1.000,3.000,0.000,0.000,0.000,4.000,1.000,6.000,8.000,4.000,0.000,0.000,1.000,2.000,0.000
0,1,0,1,-1,-1,-1,0,0,1,0,1,0,1,-1,-1,0,0,0,1,-1,1,0,1,1,1,10,10,10,10,10,10,10,10,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,0.000,8.000,3.000,1.000,10.000,10.000,1.000,4.000,1.000,13.000,1.000,6.000,3.000,0.000,1.000,1.000
1,0,0,0,-1,-1,-1,-1,1,1,1,1,0,0,0,0,1,1,1,0,0,3,0,3,0,1,2,2,3,3,3,3,2,3,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,49.000,27.000,15.000,37.000,19.000,16.000,20.000,33.000,21.000,26.000,20.000,16.000,13.000,15.000,16.000,19.000
-1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,-1,2,0,2,26,22,5,5,5,5,6,5,6,6,0,-1.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,534.000,396.000,1247.000,793.000,526.000,626.000,497.000,495.000,703.000,546.000,693.000,771.000,684.000,409.000,436.000,478.000
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,-1,0,0,0,1,-1,2,0,2,15,10,3,4,2,4,3,4,4,4,0,0.000,1.000,-1.000,0.000,0.000,-1.000,0.000,1.000,8.000,1.000,2.000,2.000,6.000,1.000,1.000,9.000,0.000,2.000,4.000,1.000,11.000,1.000,2.000
0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,0,0,334,333,3,4,4,3,4,3,3,3,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,9898.000,8805.000,7280.000,8632.000,4652.000,4205.000,4951.000,5592.000,6113.000,6911.000,2973.000,2586.000,2549.000,2643.000,3032.000,3201.000
-1,0,0,0,0,0,0,0,-2,-1,-1,-1,1,1,1,1,0,0,0,-1,-1,2,0,2,0,3,5,5,5,5,6,6,6,6,-1,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,607.000,370.000,354.000,423.000,432.000,343.000,338.000,226.000,252.000,324.000,144.000,96.000,159.000,211.000,274.000,329.000
0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,-1,-1,2,0,2,3,0,11,11,11,11,10,11,10,10,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,3.000,2.000,64.000,20.000,80.000,159.000,129.000,17.000,34.000,8.000,24.000,41.000,72.000,18.000,27.000,21.000
1,1,1,0,0,0,0,1,0,1,1,0,0,1,-1,3,0,0,0,0,-1,0,0,0,144,161,10,10,10,10,10,10,10,10,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,4.000,12.000,0.000,2.000,10.000,2.000,12.000,6.000,10.000,3.000,6.000,3.000,2.000,10.000,13.000,3.000
1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,-2,0,1,0,0,-1,2,0,2,26,25,13,13,13,13,12,13,13,12,0,-1.000,1.000,-1.000,0.000,0.000,0.000,0.000,353.000,339.000,394.000,243.000,110.000,143.000,113.000,141.000,157.000,291.000,91.000,76.000,119.000,115.000,149.000,142.000
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,-1,1,0,1,69,73,16,16,16,16,15,15,15,15,0,0.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,0.000,8.000,4.000,8.000,3.000,2.000,4.000,4.000,1.000,6.000,7.000,2.000,6.000,11.000,12.000,6.000
0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,-1,1,0,1,191,180,5,6,5,5,6,5,6,6,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,1.000,1.000,1.000,0.000,2.000,3.000,1.000,0.000,1.000,3.000,0.000,8.000,1.000,7.000,4.000,1.000
0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,2,0,2,153,158,9,9,10,10,10,10,10,10,-1,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,262.000,512.000,1506.000,506.000,1158.000,1919.000,1683.000,1318.000,1841.000,1126.000,373.000,469.000,591.000,655.000,770.000,753.000
0,-1,0,1,0,0,0,0,-1,-1,0,-1,-1,0,-1,0,-1,0,0,-1,-1,2,0,2,10,10,10,10,10,10,10,10,10,10,0,-1.000,1.000,-1.000,0.000,0.000,0.000,0.000,1.000,2.000,1.000,1.000,1.000,1.000,2.000,1.000,1.000,4.000,1.000,1.000,0.000,2.000,3.000,1.000
0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,2,0,2,214,243,8,8,9,9,10,10,10,10,1,-1.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,13.000,1.000,5.000,1.000,1.000,1.000,0.000,1.000,2.000,1.000,2.000,1.000,0.000,1.000,8.000,3.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,2,4,3,8,7,7,7,8,8,8,8,-1,0.000,0.000,0.000,0.000,0.000,0.000,0.000,308.000,338.000,484.000,274.000,476.000,587.000,603.000,298.000,284.000,355.000,471.000,504.000,682.000,362.000,546.000,492.000
0,0,0,0,1,0,0,0,6,5,6,6,0,-4,-1,-1,0,0,0,-2,-1,2,0,2,5,5,12,12,12,12,11,12,12,12,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,70.000,99.000,128.000,111.000,334.000,367.000,332.000,197.000,210.000,434.000,327.000,312.000,414.000,403.000,382.000,387.000
-1,0,0,-1,0,0,0,0,-2,-1,-1,-1,0,1,2,2,-1,0,0,-1,-1,2,0,2,84,60,8,7,7,8,8,7,7,7,0,-1.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,53.000,42.000,259.000,43.000,72.000,142.000,142.000,44.000,31.000,51.000,14.000,43.000,86.000,44.000,65.000,66.000
0,0,0,0,1,1,0,0,6,4,4,4,-2,-2,0,1,0,0,-1,0,-1,0,0,0,303,314,12,12,12,12,12,13,12,13,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,1.000,3.000,4.000,10.000,0.000,1.000,4.000,0.000,8.000,7.000,7.000,4.000,9.000,2.000,6.000,1.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,4,0,0,0,1,-1,-1,1,0,312,310,10,10,10,10,10,10,10,10,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,47.000,63.000,105.000,69.000,62.000,83.000,57.000,58.000,54.000,58.000,59.000,56.000,81.000,52.000,36.000,43.000
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-3,1,0,0,-1,1,-1,-1,1,0,9,6,9,9,9,9,9,9,9,9,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,11120.000,11113.000,5717.000,9571.000,692.000,831.000,1226.000,1780.000,1139.000,2672.000,700.000,795.000,746.000,487.000,561.000,881.000
-1,2,-4,1,0,0,0,0,0,0,0,0,0,0,-2,2,2,2,0,1,-1,-1,0,0,234,236,4,4,4,4,4,4,4,4,-1,0.000,1.000,-1.000,0.000,0.000,0.000,0.000,1.000,2.000,0.000,2.000,0.000,1.000,4.000,1.000,0.000,0.000,2.000,0.000,0.000,6.000,1.000,0.000
0,0,0,0,-3,-2,-2,-2,0,0,0,-3,0,0,0,-1,0,0,0,-3,-1,0,0,0,66,48,8,8,9,8,9,9,8,9,1,-1.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,219.000,169.000,104.000,379.000,1784.000,1340.000,1295.000,536.000,622.000,529.000,1234.000,1606.000,1435.000,2033.000,1557.000,1270.000
0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,-3,-1,2,0,2,80,65,8,8,9,8,8,8,8,8,1,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,1554.000,775.000,1000.000,1686.000,3981.000,4799.000,5573.000,3803.000,3820.000,2497.000,9066.000,8590.000,7451.000,5917.000,4598.000,5261.000
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,2,0,-2,-1,2,-1,2,0,2,29,24,8,8,9,9,8,8,8,8,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,522.000,555.000,921.000,1140.000,1228.000,1321.000,1283.000,517.000,472.000,378.000,1875.000,2537.000,3809.000,621.000,706.000,836.000
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,-1,-1,0,1,0,121,118,12,12,12,12,12,12,12,12,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,2.000,11.000,2.000,11.000,1.000,3.000,1.000,2.000,4.000,4.000,22.000,2.000,1.000,3.000,3.000,2.000
1,1,1,1,0,0,1,1,1,1,1,1,3,1,5,1,0,0,0,0,-1,0,0,1,47,44,3,4,4,4,4,4,4,4,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,30.000,9.000,171.000,23.000,63.000,110.000,61.000,18.000,18.000,23.000,244.000,265.000,228.000,63.000,59.000,46.000
-1,1,1,1,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,1,-1,-1,2,0,2,31,29,9,9,10,10,10,10,10,10,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,16432.000,17774.000,8958.000,16225.000,1902.000,1550.000,1477.000,6723.000,5465.000,7269.000,1156.000,1031.000,930.000,1070.000,1097.000,1489.000
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-2,-1,0,0,0,-3,-1,2,0,2,59,68,11,11,11,11,11,11,11,11,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,24.000,33.000,39.000,14.000,74.000,77.000,41.000,21.000,34.000,23.000,21.000,21.000,43.000,33.000,38.000,25.000
0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,2,0,-1,-1,2,-1,1,0,1,53,43,10,10,10,10,10,10,10,10,1,0.000,3.000,0.000,0.000,1.000,-1.000,0.000,2025.000,2160.000,3298.000,2264.000,1347.000,1760.000,1914.000,1389.000,2010.000,1609.000,832.000,961.000,1148.000,1121.000,1378.000,1505.000
0,0,0,0,0,0,0,0,1,1,1,1,0,-1,0,-1,-1,-1,-1,-1,-1,2,0,2,1,2,14,14,14,14,12,12,12,13,0,0.000,0.000,0.000,0.000,0.000,0.000,-1.000,79.000,46.000,38.000,43.000,39.000,27.000,20.000,50.000,44.000,65.000,30.000,29.000,47.000,42.000,51.000,26.000
0,0,0,0,0,0,0,0,1,1,1,1,0,-1,0,0,-1,-1,-1,-1,-1,2,0,2,0,0,6,6,5,6,7,7,7,7,0,0.000,1.000,-1.000,0.000,0.000,0.000,-1.000,2.000,16.000,1.000,9.000,6.000,1.000,11.000,17.000,8.000,2.000,15.000,9.000,10.000,2.000,14.000,2.000
1,1,2,1,0,0,0,-1,5,4,5,5,1,-1,2,1,0,1,0,1,-1,1,0,1,20,25,10,10,10,10,10,10,10,10,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,2.000,2.000,0.000,3.000,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,1.000
1,1,1,0,0,0,0,0,5,4,4,5,1,0,3,-2,0,1,0,1,-1,2,0,2,38,35,4,4,4,4,4,4,4,4,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,0.000,31.000,52.000,98.000,91.000,112.000,57.000,70.000,62.000,69.000,55.000,34.000,17.000,50.000,47.000,31.000,41.000
0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,-1,1,0,1,0,0,8,8,8,8,8,8,8,8,0,-1.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,44.000,33.000,278.000,70.000,207.000,315.000,257.000,126.000,170.000,99.000,109.000,195.000,163.000,205.000,212.000,147.000
0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,2,0,2,5,1,12,12,12,12,12,12,12,12,-1,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,240.000,216.000,763.000,239.000,1328.000,1293.000,1269.000,497.000,402.000,471.000,525.000,466.000,732.000,319.000,435.000,550.000
0,2,1,0,-1,-2,-1,-2,6,5,5,5,-2,-3,-2,-2,1,0,1,0,-1,-1,0,0,145,156,11,11,11,11,11,11,11,11,-1,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,9.000,19.000,7.000,4.000,6.000,6.000,12.000,4.000,1.000,12.000,20.000,18.000,28.000,9.000,8.000,11.000
1,1,1,1,1,0,1,1,1,1,1,1,4,1,4,-1,0,0,0,0,-1,2,0,2,3,0,11,11,11,11,11,11,11,11,0,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,2043.000,2457.000,833.000,1291.000,2851.000,2550.000,2275.000,2376.000,2026.000,1997.000,5811.000,4716.000,4638.000,4726.000,3352.000,3128.000
0,1,0,1,-1,-1,0,-1,3,3,3,3,-3,-3,-2,-3,1,0,0,0,-1,2,0,2,651,342,5,6,6,5,6,5,5,6,1,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,243.000,273.000,32.000,182.000,147.000,98.000,121.000,198.000,245.000,151.000,149.000,124.000,104.000,207.000,179.000,125.000
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,0,0,74,71,7,7,7,7,7,7,8,8,0,-1.000,1.000,-1.000,0.000,0.000,0.000,0.000,19.000,21.000,3.000,10.000,17.000,7.000,17.000,11.000,23.000,19.000,16.000,14.000,5.000,15.000,3.000,12.000
-2,-6,-3,0,-4,-5,-4,-5,-8,-7,-8,-7,-1,-1,-1,-1,0,0,0,0,-1,-1,1,0,28,29,12,12,12,12,13,13,13,13,0,-1.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,2423.000,2655.000,1067.000,1519.000,2392.000,2417.000,1937.000,4299.000,3853.000,4246.000,4223.000,4117.000,3495.000,4352.000,3726.000,3099.000
-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-2,-1,1,0,0,0,1,1,1,1,-1,1,0,1,182,166,11,11,12,12,12,12,12,12,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,1320.000,619.000,961.000,634.000,2213.000,2345.000,2430.000,3725.000,3898.000,2456.000,6601.000,6562.000,7771.000,3873.000,4965.000,8081.000
0,-1,0,0,-1,-1,-1,-1,0,0,-1,0,1,0,1,0,1,1,1,1,-1,2,0,2,208,158,7,7,8,7,7,7,7,7,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,18.000,3.000,9.000,3.000,16.000,4.000,17.000,20.000,15.000,6.000,2.000,8.000,10.000,13.000,16.000,4.000
-1,0,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,-1,1,0,2,2726,2853,6,6,7,7,6,6,6,7,0,0.000,1.000,-1.000,0.000,0.000,0.000,0.000,17.000,8.000,8.000,2.000,1.000,0.000,2.000,8.000,1.000,2.000,1.000,1.000,1.000,1.000,3.000,0.000
-1,0,-1,0,0,0,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,2,0,3,746,773,10,10,10,10,10,10,10,10,1,0.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,0.000,1.000,0.000,0.000,0.000,1.000,6.000,1.000,2.000,1.000,3.000,1.000,5.000,2.000,1.000,1.000
0,0,0,0,1,1,1,1,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,-1,2,0,2,1,1,7,7,7,7,7,7,7,7,1,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,3.000,3.000,1.000,0.000,1.000,4.000,2.000,1.000,2.000,1.000,11.000,1.000,2.000,2.000,5.000,9.000
-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,1,-1,2,0,2,1006,1130,10,10,10,10,11,11,11,11,0,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,22.000,45.000,22.000,32.000,19.000,5.000,10.000,5.000,18.000,31.000,15.000,17.000,13.000,10.000,10.000,8.000
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,23,16,9,8,8,8,9,9,9,9,0,-1.000,1.000,-1.000,0.000,0.000,0.000,0.000,6.000,21.000,8.000,8.000,1.000,4.000,6.000,7.000,2.000,7.000,6.000,10.000,0.000,0.000,8.000,1.000
0,0,0,0,-1,0,0,0,6,9,8,8,-4,-5,-2,-2,0,0,-2,0,-1,0,0,1,34,38,12,12,12,12,12,12,12,12,0,0.000,0.000,-1.000,0.000,0.000,-1.000,0.000,131.000,104.000,309.000,149.000,252.000,298.000,340.000,121.000,159.000,93.000,216.000,185.000,218.000,231.000,196.000,206.000
0,0,0,0,1,0,1,0,0,0,0,0,-1,-1,0,-1,0,0,0,-1,-1,2,0,3,3,2,5,5,5,5,4,5,5,5,0,0.000,1.000,-1.000,0.000,0.000,0.000,0.000,46.000,26.000,15.000,58.000,22.000,21.000,8.000,21.000,33.000,52.000,22.000,22.000,15.000,21.000,18.000,22.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,189,161,13,13,13,13,13,12,13,13,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,1.000,0.000,5.000,5.000,0.000,0.000,0.000,5.000,1.000,9.000,0.000,0.000,1.000,8.000,1.000,0.000
0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,2,2,1,10,10,10,10,10,10,10,10,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,2.000,2.000,14.000,4.000,12.000,8.000,10.000,1.000,26.000,8.000,29.000,9.000,13.000,16.000,11.000,22.000
0,-1,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,1,54,61,14,14,14,14,14,14,14,14,-1,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,2.000,1.000,4.000,9.000,5.000,1.000,15.000,14.000,10.000,16.000,11.000,6.000,2.000,14.000,1.000,0.000
0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,-1,0,-1,0,0,-1,1,0,1,637,672,3,3,3,3,2,3,2,3,0,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,2.000,4.000,6.000,2.000,9.000,13.000,18.000,9.000,7.000,1.000,18.000,20.000,11.000,14.000,2.000,10.000
0,0,0,0,0,0,0,0,0,-1,-1,-1,2,0,3,0,0,-1,0,0,-1,0,1,0,262,281,12,12,12,12,12,12,12,12,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,5.000,13.000,2.000,7.000,14.000,6.000,6.000,10.000,11.000,8.000,10.000,19.000,10.000,3.000,16.000,11.000
-1,-1,-1,-1,-1,-1,-2,-1,0,0,0,0,0,1,-1,0,1,0,1,1,-1,1,0,1,279,342,5,5,5,5,5,5,5,5,0,0.000,1.000,-1.000,0.000,0.000,-1.000,0.000,4.000,17.000,1.000,8.000,1.000,3.000,1.000,5.000,6.000,15.000,1.000,1.000,9.000,4.000,0.000,11.000
-1,-1,-1,-1,-1,-1,-2,-1,0,0,-1,0,0,1,0,1,1,0,0,1,-1,2,0,2,167,162,6,6,6,6,6,6,6,6,0,0.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,10.000,1.000,6.000,4.000,1.000,1.000,6.000,0.000,1.000,0.000,8.000,1.000,7.000,4.000,8.000,1.000
-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,2,200,168,9,10,10,10,9,9,9,9,1,0.000,3.000,0.000,-1.000,1.000,-1.000,0.000,4737.000,5654.000,2032.000,3131.000,4473.000,3605.000,4903.000,7321.000,6826.000,5531.000,7616.000,7007.000,6174.000,8674.000,7660.000,7725.000
-1,-1,-1,0,0,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,730,704,9,9,9,9,9,9,9,9,1,-1.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,7.000,3.000,1.000,2.000,1.000,0.000,3.000,1.000,1.000,6.000,1.000,1.000,0.000,2.000,1.000,3.000
0,0,0,0,0,0,0,0,2,2,2,2,0,1,0,1,0,0,0,0,-1,0,1,0,7,7,9,9,9,8,7,7,7,7,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,173.000,141.000,584.000,237.000,478.000,774.000,612.000,199.000,294.000,288.000,1885.000,2108.000,1973.000,817.000,1205.000,1906.000
0,0,0,0,-1,-2,1,1,3,3,4,3,-2,0,-2,-1,0,0,-1,2,-1,2,0,2,2433,2511,10,10,10,10,10,10,10,10,0,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,23.000,15.000,1.000,20.000,14.000,8.000,12.000,8.000,27.000,19.000,17.000,8.000,15.000,2.000,13.000,12.000
0,0,0,0,0,0,0,0,2,2,1,2,0,1,0,1,0,0,-1,0,-1,0,1,0,92,86,10,10,11,10,10,10,10,10,0,-1.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,12.000,6.000,5.000,15.000,6.000,6.000,6.000,18.000,38.000,47.000,20.000,24.000,10.000,6.000,11.000,22.000
-1,2,-1,0,2,-2,1,0,1,2,2,1,1,-1,2,-1,0,0,0,-1,-1,1,0,1,169,183,11,11,11,11,11,11,11,11,1,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,77.000,39.000,157.000,106.000,1263.000,1389.000,634.000,169.000,224.000,120.000,543.000,566.000,963.000,181.000,317.000,306.000
0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,-1,0,1,0,112,103,14,14,13,14,14,14,14,14,0,-1.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,24.000,33.000,94.000,32.000,43.000,85.000,48.000,23.000,43.000,56.000,13.000,19.000,35.000,18.000,29.000,31.000
-1,-1,-2,0,-2,-1,-2,-3,-1,-1,-1,-1,-1,0,1,-2,0,0,0,0,-1,-1,1,0,34,35,11,11,11,11,11,11,11,11,1,-1.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,318.000,363.000,895.000,314.000,1052.000,1486.000,1449.000,300.000,368.000,283.000,512.000,622.000,760.000,548.000,731.000,573.000
-1,-1,-2,0,-1,-1,-1,-3,-1,0,-1,0,0,0,-1,-2,2,0,2,1,-1,1,0,1,310,304,4,4,5,5,4,4,4,4,0,-1.000,1.000,-1.000,0.000,0.000,-1.000,-1.000,159.000,160.000,316.000,107.000,123.000,155.000,161.000,129.000,130.000,157.000,62.000,82.000,112.000,52.000,98.000,156.000
-1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,0,-1,1,0,0,0,0,-1,1,0,1,127,127,8,8,8,8,7,7,8,8,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,12.000,5.000,1.000,1.000,1.000,1.000,10.000,3.000,1.000,2.000,6.000,5.000,10.000,1.000,4.000,1.000
0,0,0,0,0,1,1,0,-1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,0,1,0,1,5,10,11,11,11,11,11,11,11,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,155.000,192.000,668.000,302.000,212.000,348.000,258.000,105.000,124.000,170.000,131.000,169.000,165.000,103.000,119.000,105.000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,2,-1,2,0,2,2,3,13,13,13,13,13,13,13,13,0,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,2.000,8.000,5.000,5.000,3.000,8.000,14.000,11.000,8.000,12.000,2.000,16.000,2.000
-1,-1,-1,0,0,0,0,0,0,0,-1,0,2,0,0,-2,0,-2,0,2,-1,2,0,2,0,2,9,9,9,9,9,9,9,9,1,0.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,7.000,30.000,19.000,12.000,732.000,1144.000,757.000,80.000,165.000,54.000,967.000,1018.000,1733.000,236.000,401.000,418.000
0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,1,-1,1,0,0,0,0,-1,1,0,1,69,77,10,10,10,10,10,10,10,10,-1,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,260.000,203.000,537.000,370.000,916.000,825.000,587.000,563.000,603.000,716.000,650.000,659.000,809.000,602.000,683.000,872.000
0,-2,0,0,1,-1,0,-2,-1,-2,-1,-1,1,0,1,0,0,0,0,1,-1,2,0,2,64,56,11,11,11,11,10,10,10,10,1,0.000,3.000,0.000,-1.000,1.000,-1.000,0.000,11.000,15.000,3.000,18.000,20.000,11.000,8.000,6.000,8.000,7.000,6.000,8.000,7.000,2.000,2.000,13.000
0,0,0,0,-1,-1,-1,-1,1,1,0,1,-1,0,-1,1,0,0,0,0,-1,0,1,0,109,95,10,10,10,10,10,10,10,10,0,-1.000,1.000,-1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,5.000,2.000,0.000,7.000,0.000,1.000,0.000,9.000,9.000,1.000
0,0,0,1,-1,-1,-1,-1,0,1,0,0,-1,0,0,0,0,0,0,0,-1,2,0,2,24,20,10,10,10,10,10,10,10,10,0,0.000,1.000,-1.000,0.000,0.000,0.000,0.000,18.000,2.000,9.000,8.000,2.000,0.000,11.000,3.000,9.000,2.000,7.000,8.000,10.000,4.000,2.000,11.000
0,0,0,0,1,1,1,0,3,3,4,3,3,3,4,1,-1,0,-1,-1,-1,2,0,2,264,248,12,12,12,12,13,13,12,12,1,-1.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,183.000,239.000,718.000,394.000,1956.000,1808.000,895.000,683.000,649.000,2281.000,943.000,1007.000,1114.000,1449.000,1747.000,1656.000
-1,2,1,0,-1,0,-1,0,3,1,3,4,2,1,2,-1,0,-1,-2,-1,-1,2,0,2,26,33,8,8,8,9,9,9,9,9,-1,0.000,0.000,-1.000,0.000,0.000,0.000,0.000,3616.000,3935.000,2268.000,3592.000,4664.000,3769.000,4406.000,6183.000,6976.000,4559.000,6882.000,6186.000,4715.000,6002.000,6160.000,6216.000
1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,0,-1,-1,1,0,258,272,4,4,4,4,4,4,4,4,1,0.000,3.000,-1.000,0.000,0.000,-1.000,0.000,241.000,289.000,1010.000,533.000,944.000,1327.000,1257.000,734.000,1079.000,929.000,715.000,1000.000,1145.000,885.000,1252.000,1068.000
1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,0,0,0,0,-1,0,1,0,0,3,16,16,16,16,16,16,16,16,1,-1.000,3.000,-1.000,0.000,0.000,-1.000,-1.000,818.000,802.000,484.000,708.000,914.000,716.000,827.000,436.000,468.000,610.000,396.000,463.000,477.000,560.000,609.000,568.000
-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-2,0,0,0,0,-1,1,0,2,1,3,11,11,11,11,11,12,11,11,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,724.000,700.000,1208.000,799.000,930.000,774.000,747.000,478.000,533.000,471.000,287.000,315.000,529.000,599.000,522.000,436.000
0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,0,0,-1,1,0,1,5,0,5,6,5,5,5,6,5,5,0,-1.000,2.000,-1.000,0.000,0.000,-1.000,-1.000,18.000,26.000,184.000,54.000,48.000,76.000,88.000,30.000,31.000,40.000,40.000,69.000,68.000,33.000,50.000,44.000
